	S1S202009a	S1S202009b	S1U202009a	S1U202009b	S2S202009a	S2S202009b	S2U202009a	S2U202009b	S3S202009a	S3S202009b	S3U202009a	S3U202009b	S4S202009a	S4S202009b	S4U202009a	S4U202009b	S5S202009a	S5S202009b	S5U202009a	S5U202009b	S6S202009a	S6S202009b	S6U202009a	S6U202009b	S7S202009a	S7S202009b	S7U202009a	S7U202009b	S8S202009a	S8S202009b	S8U202009a	S8U202009b	soils1202009a	soils1202009b	soils2202009a	soils2202009b	soils3202009a	soils3202009b	soils4202009a	soils4202009b	soils5202009a	soils5202009b	soils6202009a	soils6202009b	soils7202009a	soils7202009b	soils8202009a	soils8202009b
Rhodothermaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00035236081747709656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.143566690767345e-05	0.00011866337573571293	0.0	0.0	0.0	0.0	2.163003979927323e-05	0.0	0.0	0.0
Caldicoprobacteraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002134016218523261	0.0	0.0	0.0	0.0	0.0	3.799247748945709e-05	4.67180565288484e-05	5.7064597123944306e-05	4.706701872796675e-06	4.8673880135702774e-06	6.28713338153469e-05	7.119802544142775e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0688656409690565e-05
Acidaminobacteraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000517196793379881	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cryomorphaceae	0.0	0.0	0.0	0.0	0.0004959770748374297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BRH-c20a_fa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00035236081747709656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.67180565288484e-05	0.0	9.41340374559335e-06	4.8673880135702774e-06	0.0	2.3732675147142585e-05	0.0	5.320563979781857e-05	0.0	0.0	0.0	0.0	0.0	0.0
ABY1_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002870264064293915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8240211236780052e-05	4.8673880135702774e-06	0.0	2.3732675147142585e-05	0.0	5.320563979781857e-05	0.0	0.0	0.0	2.1163125370354693e-05	3.992175336340772e-05	2.7584875212920755e-05
Candidatus_Kaiserbacteria_fa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002605523710265763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.67180565288484e-05	0.0	2.353350936398338e-05	2.4336940067851388e-05	0.0	2.3732675147142585e-05	0.0	0.0	0.0	2.0890782986546335e-05	2.163003979927323e-05	4.2326250740709385e-05	0.0	2.0688656409690565e-05
EF100-94H03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00046189376443418013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.734776027140555e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Oligoflexia_unclassified	0.0	0.0	0.0	0.0	0.00011021712774165106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.799247748945709e-05	4.67180565288484e-05	0.0	0.0	0.0	0.0	0.0	0.00016476093188783075	5.320563979781857e-05	0.0	0.0	0.0	0.0	3.992175336340772e-05	6.896218803230189e-06
Azospirillales_Incertae_Sedis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00017618040873854828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.598495497891418e-05	0.0	0.0	0.0	1.4602164040710833e-05	0.0	7.119802544142775e-05	0.0	0.0	0.0	2.0890782986546335e-05	2.163003979927323e-05	0.0	3.992175336340772e-05	3.448109401615095e-05
Oscillospirales_unclassified	0.0	0.0	0.0	0.0	5.510856387082553e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.785641582411617e-05	3.799247748945709e-05	0.0	0.0	2.353350936398338e-05	4.8673880135702774e-06	0.0	2.3732675147142585e-05	0.0	0.0	0.0	0.0	2.163003979927323e-05	4.2326250740709385e-05	0.00011976526009022317	4.827353162261132e-05
Halomonadaceae	0.0	0.0	0.0	0.0	0.00044086851096660423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Omnitrophales_fa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.785641582411617e-05	0.0	0.0	0.0	2.8240211236780055e-05	9.734776027140555e-06	6.28713338153469e-05	2.3732675147142585e-05	0.0	0.0	0.0001486546751895347	2.0890782986546335e-05	2.163003979927323e-05	0.0	0.0	4.827353162261132e-05
Gammaproteobacteria_family	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013542795232936077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.67180565288484e-05	0.00011412919424788861	3.2946913109576726e-05	1.946955205428111e-05	0.0	2.3732675147142585e-05	0.0	0.0	0.0	2.0890782986546335e-05	2.163003979927323e-05	0.0	0.0	6.896218803230189e-06
Clade_III	0.0	0.0	0.0	0.0	0.0002755428193541276	0.00014132278123233464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Micavibrionaceae	0.0	0.0	0.0	0.0	0.0002755428193541276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.598495497891418e-05	0.0	0.0	9.41340374559335e-06	9.734776027140555e-06	3.143566690767345e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3792437606460377e-05
Rikenellaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00035236081747709656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.706701872796675e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.163003979927323e-05	2.1163125370354693e-05	0.0	0.0
Paludibacteraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003912363067292645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LWQ8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002585983966899405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4120105618390026e-05	9.734776027140555e-06	0.0	2.3732675147142585e-05	0.0	0.0	7.432733759476735e-05	0.0	0.0	0.0	0.0	6.896218803230189e-06
Ferrovibrionales_fa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003178639542275906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.799247748945709e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1163125370354693e-05	0.0	6.896218803230189e-06
Sneathiellaceae	0.0	0.0	0.0	0.0	0.0	0.0003768607499528924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.8673880135702774e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Oxobacteraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.67180565288484e-05	0.00011412919424788861	3.294691310957673e-05	2.4336940067851388e-05	3.143566690767345e-05	2.3732675147142585e-05	3.295218637756615e-05	0.0	0.0	2.0890782986546335e-05	0.0	4.2326250740709385e-05	0.0	6.896218803230189e-06
Aneurinibacillaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.67180565288484e-05	0.0	2.824021123678005e-05	2.9204328081421666e-05	6.28713338153469e-05	7.119802544142775e-05	6.59043727551323e-05	0.0	0.0	0.0	0.0	0.0	3.992175336340772e-05	2.0688656409690565e-05
Lineage_IIc_fa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013542795232936077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.598495497891418e-05	0.0	5.7064597123944306e-05	9.41340374559335e-06	4.8673880135702774e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1163125370354693e-05	3.992175336340772e-05	1.3792437606460377e-05
Oligoflexales_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.7064597123944306e-05	0.0	9.734776027140555e-06	0.0	4.746535029428517e-05	3.295218637756615e-05	5.320563979781857e-05	7.432733759476735e-05	0.0	6.489011939781969e-05	0.0	0.0	1.3792437606460377e-05
Candidatus_Yanofskybacteria_fa	0.0	0.0	0.0	0.0	0.00022043425548330211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.785641582411617e-05	0.0	0.0	0.0	9.41340374559335e-06	4.8673880135702774e-06	0.0	0.0	0.0	0.0	0.0	0.0	2.163003979927323e-05	2.1163125370354693e-05	0.0	6.896218803230189e-06
Ignavibacteriales_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00017618040873854828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.67180565288484e-05	0.0	0.0	0.0	3.143566690767345e-05	0.0	0.0	0.0	7.432733759476735e-05	0.0	0.0	0.0	0.0	6.896218803230189e-06
Puniceicoccaceae	0.0	0.0	0.0	0.0	0.0	4.710759374411155e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013404825737265417	0.0	0.0	0.0	0.0	1.88268074911867e-05	9.734776027140555e-06	0.0	0.0	0.0	5.320563979781857e-05	0.0	2.0890782986546335e-05	0.0	0.0	3.992175336340772e-05	6.896218803230189e-06
DEV007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001589319771137953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.41340374559335e-06	2.4336940067851388e-05	0.0	0.0	3.295218637756615e-05	0.0	0.0	0.0	0.0	2.1163125370354693e-05	7.984350672681544e-05	0.0
S32	0.0	0.0	0.0	0.0	5.510856387082553e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002585983966899405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.8673880135702774e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BSV26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00027085590465872155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.706701872796675e-06	1.946955205428111e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.163003979927323e-05	0.0	0.0	0.0
Chroococcidiopsaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00027085590465872155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.163003979927323e-05	2.1163125370354693e-05	0.0	0.0
Demequinaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.799247748945709e-05	0.0	0.0	1.88268074911867e-05	0.0	0.0	0.0	0.0001318087455102646	5.320563979781857e-05	0.0	0.0	2.163003979927323e-05	4.2326250740709385e-05	0.0	0.0
CR-115	0.0	0.0	0.0	0.0	0.00011021712774165106	0.0001884303749764462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Geobacterales_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.799247748945709e-05	0.0	0.0	4.706701872796675e-06	1.946955205428111e-05	3.143566690767345e-05	0.0	0.0	0.00010641127959563714	0.0	0.0	0.0	4.2326250740709385e-05	3.992175336340772e-05	6.896218803230189e-06
Aeromonadaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002870264064293915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Nitrosococcaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.799247748945709e-05	4.67180565288484e-05	0.0	3.2946913109576726e-05	3.4071716094991945e-05	3.143566690767345e-05	4.746535029428517e-05	3.295218637756615e-05	0.0	0.0	2.0890782986546335e-05	0.0	0.0	0.0	0.0
Cyanobiaceae	0.0	0.0	0.0	0.0	0.0002755428193541276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syntrophobacteraceae	0.0	0.0	0.0	0.0	5.510856387082553e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.88268074911867e-05	9.734776027140555e-06	3.143566690767345e-05	2.3732675147142585e-05	6.59043727551323e-05	0.0	0.0	0.0	0.0	0.0	3.992175336340772e-05	2.7584875212920755e-05
Eel-36e1D6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00019880715705765408	0.0	0.0	3.799247748945709e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.163003979927323e-05	0.0	0.0	1.3792437606460377e-05
Rickettsiales_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.799247748945709e-05	0.0	0.00011412919424788861	4.706701872796675e-06	4.8673880135702774e-06	0.0	0.0	0.0	5.320563979781857e-05	0.0	2.0890782986546335e-05	0.0	2.1163125370354693e-05	0.0	1.3792437606460377e-05
Bacteroidaceae	0.0	0.0	0.0	0.0	0.00011021712774165106	0.0	0.0	0.0001589319771137953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cytophagales_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.785641582411617e-05	0.0	0.0	5.7064597123944306e-05	1.88268074911867e-05	4.8673880135702774e-06	0.0	0.0	0.0	0.0	0.0	2.0890782986546335e-05	4.326007959854646e-05	4.2326250740709385e-05	0.0	1.3792437606460377e-05
WN-HWB-116_fa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.88268074911867e-05	9.734776027140555e-06	0.0	4.746535029428517e-05	0.00016476093188783075	0.0	0.0	2.0890782986546335e-05	0.0	0.0	0.0	6.896218803230189e-06
Williamwhitmaniaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002605523710265763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Holophagaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0002541942043721403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.8673880135702774e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteroidales_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0002541942043721403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
01D2Z36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00019409937888198756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.706701872796675e-06	0.0	0.0	2.3732675147142585e-05	0.0	0.0	0.0	0.0	2.163003979927323e-05	0.0	0.0	6.896218803230189e-06
Gemmatimonadota_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00017618040873854828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.799247748945709e-05	0.0	0.0	0.0	4.8673880135702774e-06	3.143566690767345e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Veillonellales-Selenomonadales_unclassified	0.0	0.0	0.0	0.0	0.00011021712774165106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.799247748945709e-05	0.0	0.0	0.0	9.734776027140555e-06	3.143566690767345e-05	4.746535029428517e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.896218803230189e-06
Deinococcaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.799247748945709e-05	9.34361130576968e-05	0.0	4.706701872796675e-06	9.734776027140555e-06	3.143566690767345e-05	0.0	0.0	5.320563979781857e-05	0.0	0.0	0.0	0.0	0.0	6.896218803230189e-06
Cyanobacteriia_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.67180565288484e-05	5.7064597123944306e-05	2.824021123678005e-05	2.4336940067851388e-05	0.0	7.119802544142775e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.896218803230189e-06
Candidatus_Uhrbacteria_fa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.785641582411617e-05	3.799247748945709e-05	0.0	0.0	0.0	0.0	0.0	2.3732675147142585e-05	6.59043727551323e-05	0.0	0.0	0.0	0.0	2.1163125370354693e-05	0.0	1.3792437606460377e-05
Amoebophilaceae	0.0	0.0	0.0	0.0	5.510856387082553e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.67180565288484e-05	0.0	4.706701872796675e-06	4.8673880135702774e-06	0.0	2.3732675147142585e-05	0.0	0.0	0.0	0.0	4.326007959854646e-05	4.2326250740709385e-05	0.0	6.896218803230189e-06
B1-7BS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002134016218523261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3792437606460377e-05
Desulfotomaculales_fa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.706701872796675e-06	9.734776027140555e-06	0.0	2.3732675147142585e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0001596870134536309	2.7584875212920755e-05
