	21to22FACS16S221215A01	21to22FACS16S221215A02	21to22FACS16S221215A03	21to22FACS16S221215A04	21to22FACS16S221215A05	21to22FACS16S221215A06	21to22FACS16S221215A07	21to22FACS16S221215A08	21to22FACS16S221215A09	21to22FACS16S221215A10	21to22FACS16S221215A11	21to22FACS16S221215A12	21to22FACS16S221215B01	21to22FACS16S221215B02	21to22FACS16S221215B03	21to22FACS16S221215B04	21to22FACS16S221215B05	21to22FACS16S221215B06	21to22FACS16S221215B07	21to22FACS16S221215B08	21to22FACS16S221215B09	21to22FACS16S221215B10	21to22FACS16S221215B11	21to22FACS16S221215B12	21to22FACS16S221215C01	21to22FACS16S221215C02	21to22FACS16S221215C03	21to22FACS16S221215C04	21to22FACS16S221215C05	21to22FACS16S221215C06	21to22FACS16S221215C07	21to22FACS16S221215C08	21to22FACS16S221215C09	21to22FACS16S221215C10	21to22FACS16S221215C11	21to22FACS16S221215C12	21to22FACS16S221215D01	21to22FACS16S221215D02	21to22FACS16S221215D03	21to22FACS16S221215D04	21to22FACS16S221215D05	21to22FACS16S221215D06	21to22FACS16S221215D07	21to22FACS16S221215D08	21to22FACS16S221215D09	21to22FACS16S221215D10	21to22FACS16S221215D11	21to22FACS16S221215D12	21to22FACS16S221215E01	21to22FACS16S221215E02	21to22FACS16S221215E03	21to22FACS16S221215E04	21to22FACS16S221215E05	21to22FACS16S221215E06	21to22FACS16S221215E07	21to22FACS16S221215E08	21to22FACS16S221215E09	21to22FACS16S221215E10	21to22FACS16S221215E11	21to22FACS16S221215E12	21to22FACS16S221215F01	21to22FACS16S221215F02	21to22FACS16S221215F03	21to22FACS16S221215F04	21to22FACS16S221215F05	21to22FACS16S221215F06	21to22FACS16S221215F07	21to22FACS16S221215F08	21to22FACS16S221215F09	21to22FACS16S221215F10	21to22FACS16S221215F11	21to22FACS16S221215F12	21to22FACS16S221215G01	21to22FACS16S221215G02	21to22FACS16S221215G03	21to22FACS16S221215G04	21to22FACS16S221215G05	21to22FACS16S221215G06	21to22FACS16S221215G07	21to22FACS16S221215G08	21to22FACS16S221215G09	21to22FACS16S221215G10	21to22FACS16S221215G11	21to22FACS16S221215G12	21to22FACS16S221215H01	21to22FACS16S221215H02	21to22FACS16S221215H03	21to22FACS16S221215H04	21to22FACS16S221215H05	21to22FACS16S221215H06	21to22FACS16S221215H07	21to22FACS16S221215H08	21to22FACS16S221215H09	21to22FACS16S221215H10	21to22FACS16S221215H11	RID001236Blank
Caulobacterales	0.00245078786545803	0.009833262077811029	0.0	0.03507528786536758	0.005433727925480303	0.017545278137128074	0.02743992880450905	0.012295081967213115	0.013124199743918053	0.02902484861140113	0.022892148960180554	0.015841584158415842	0.0035084158487611807	0.005931118150569522	0.0	0.005226480836236934	0.0036409290646578782	0.006037588859674749	0.031100665883274578	0.0485095613048369	0.023351648351648352	0.017012642422350555	0.005488705932024488	0.007626488095238095	0.04728950403690888	0.0077887503822423685	0.007143388644988466	0.029750099166997224	0.0011911852293031567	0.02590993214065392	0.0	0.007921837866385001	0.0	0.01509111617312073	0.03196803196803197	0.04729333593902677	0.010919327778883612	0.006114797920749144	0.0017883271012843441	0.030188232508582928	0.01419753086419753	0.018998272884283244	0.0	0.007185828877005348	0.031672531950361175	0.053706030150753765	0.00387155545433842	0.019060470608079617	0.0	0.0	0.0	0.007782101167315175	0.004010159069643096	0.00778557753669432	0.0	0.004542013626040878	0.004335260115606936	0.008771929824561405	0.0024084778420038534	0.011811023622047244	0.0	0.05202312138728324	0.004681916485151968	0.0015982951518380393	0.011124260355029586	0.02424534360950546	0.009000034351276151	0.028633562885103298	0.02000559597090095	0.029908202546639027	0.024715356845320745	0.0	0.009575569358178054	0.0360311349179779	0.0022788211043852347	0.04408506867523261	0.00284840173014031	0.004491017964071856	0.04378202142524453	0.007476920729381247	0.09578947368421054	0.0035222210711695844	0.017857142857142856	0.028269932256383534	0.007139900662251655	0.011765515343332873	0.0	0.002245508982035928	0.01942645698427382	0.041879096868171886	0.038386932108218474	0.0271637523369625	0.00043170436884821275	0.037408187667255025	0.017202096149464573	0.0
Staphylococcales	0.00521577930341068	0.0025651988029072254	0.024096385542168676	0.006023029229406555	0.015524936929943722	0.048269728331177236	0.02046870364876891	0.0	0.0	0.005324702443098768	0.0	0.0	0.004566739637850298	0.0021567702365707354	0.0008629058354007119	0.008493031358885017	0.0	0.00954328561690525	0.010654132393262829	0.004077615298087739	0.0013736263736263737	0.07148431403152801	0.0004222081486172683	0.009300595238095238	0.001384083044982699	5.3963628514381306e-05	0.004166976709576605	0.0	0.0	0.015422578655151141	0.007132667617689016	0.0001320306311064167	0.0025163563160543532	0.10222095671981776	0.07205294705294706	0.00039085401602501464	0.004350669661898939	0.002513983346232593	0.0006909445618598602	0.057771990055641056	0.04233539094650206	0.05386442141623488	0.016414607156030984	0.016377005347593582	0.04324874976847564	0.000628140703517588	0.014803006148941016	0.07000084338365523	0.0	0.0	0.05194805194805195	0.0038910505836575876	0.0292741612083946	0.009508615188257817	0.011660888748818153	0.0	0.007947976878612716	0.00038138825324180017	0.006262042389210019	0.21980314960629924	0.0003940692576720359	0.0	0.0014417822288713016	0.0	0.0	0.005940912010276172	0.0	0.003171438927147517	0.0	0.0016286644951140066	0.0	0.001364256480218281	0.002070393374741201	0.014060930699698696	0.0	0.0	0.039033653338959806	0.023952095808383235	0.0018630647414997672	0.01625085831998169	0.0	0.010877447425670777	0.0	0.0	0.0	0.011490298610155497	0.020937776467118845	0.0	0.05272895467160037	0.04406409322651129	0.012557427258805513	0.0	0.0	0.04031201958663099	0.04818865345181134	0.0
Rhodobacterales	0.0023565267937096447	0.0045603534273906225	0.0	0.06147032772364925	0.004657481078983117	0.009783311772315654	0.0005932957579353308	0.019723360655737703	0.008002560819462228	0.013990394654416372	0.014025471546026118	0.0	0.001232294822911985	0.0012131832580710388	0.008143673821594219	0.013066202090592335	0.0	0.0	0.008068938503721113	0.049071991001124866	0.01883830455259027	0.006711409395973154	0.027232425585813805	0.003162202380952381	0.0006920415224913495	8.993938085730218e-05	0.002455539846714785	0.0	0.02531268612269208	0.013078346699568168	0.029957203994293864	0.006469500924214418	0.020801878879382653	0.007830296127562641	0.03384115884115884	0.016904436193081882	0.0001137429976967043	0.0017894291940432866	0.013493740855145505	0.025452823487628742	0.026131687242798355	0.013708981001727115	0.00036886757654002215	0.004344919786096257	0.014910168549731432	0.004082914572864322	0.01913003871555454	0.014168845407775998	0.0	0.0	0.0	0.0	0.0029407833177382704	0.006764518187619656	0.05924992121021116	0.006813020439061317	0.057803468208092484	0.02402745995423341	0.02263969171483622	0.03	0.0006403625437170583	0.0	0.0013022549163998853	0.004262120404901438	0.000591715976331361	0.0687219010918433	0.009068736903575968	0.006342877854295034	0.005036373810856184	0.00014806040864672785	0.0011108025548458762	0.002728512960436562	0.003260869565217391	0.004728824907934383	3.8070996970636384e-05	0.06557377049180328	0.04409747863698702	0.020958083832335328	0.012109920819748486	0.017929350728618294	0.03263157894736842	0.015539210608101109	0.006406761177753544	0.0450755601875977	0.00010347682119205298	0.0	0.07637864936596873	0.02245508982035928	0.017789795773144525	0.0528040786598689	0.009800918836140888	0.0009897723523589574	0.049646002417544466	0.03427660422479076	0.022556390977443608	0.0
Nitrososphaerales	0.03492372708277693	0.011685905657688471	0.024096385542168676	0.045172719220549155	0.012031826120706385	0.01794954721862872	0.021210323346188074	0.013575819672131147	0.01792573623559539	0.006264355815410316	0.015960019345477992	0.0	0.009466923757194427	0.03255375075823954	0.027909610613741778	0.030270034843205576	0.020087884494664157	0.0018502288440938749	0.013631022326674501	0.006608548931383577	0.010596546310832025	0.012330263773997192	0.004644289634789951	0.009114583333333334	0.023529411764705882	0.0	0.01540293176575638	0.07060690202300675	0.029779630732578916	0.0	0.04089396100808369	0.0	0.02415702063412179	0.00014236902050113895	0.0013736263736263737	0.00908735587258159	0.006853015611226433	5.489046607494744e-06	0.0007722321573727849	0.0	0.016306584362139918	0.0042098445595854924	0.0018443378827001106	0.03927139037433155	0.04408223745137988	0.0157035175879397	0.006604418127989069	0.0016024289449270473	0.0	0.0	0.0	0.0	0.013768212805774628	0.007275047862156988	0.034667507091081	0.0	0.023121387283236997	0.0	0.03564547206165703	0.0038582677165354333	0.030540367469582778	0.0	0.01792150813521747	0.02770378263185935	0.01408284023668639	0.01894669235709698	0.013500051526914225	0.013682493657122145	0.011471740346950195	0.006662718389102754	0.0019439044709802832	0.008185538881309686	0.013146997929606625	4.1848008034817545e-05	0.01434188843022402	0.028134692069118297	0.011815592362063507	0.020958083832335328	0.030973451327433628	0.0	0.008421052631578947	0.027763389619807313	0.005043620501635769	0.024752475247524754	0.00031043046357615895	0.014104857575340581	0.015334709525213801	0.0	0.007614032590905856	0.0	0.017662072485962223	0.030902892334763003	0.002849248834398204	0.012070830723680464	0.030075187969924814	0.0
Bacillales	0.012646693792908429	0.0032777540259370103	0.04819277108433735	0.01204605845881311	0.003687172520861634	0.010996119016817593	0.012310886977158113	0.04034323770491803	0.019846350832266327	0.005533514303612446	0.0030630340157988068	0.01485148514851485	0.002827029299621613	0.001449080002695963	0.0033167943048214863	0.04006968641114982	0.0027620841180163213	0.004576881877495375	0.033059146102624365	0.009983127109111362	0.0	0.026533479007335728	0.007599746675110829	0.003162202380952381	0.006228373702422146	0.04023887899555698	0.00014882059677059304	0.051963506545021826	0.0	0.006169031462060457	0.008083689966714217	0.014127277528386585	0.03288038919644355	0.027619589977220957	0.00012487512487512488	0.006644518272425249	0.018682287371683683	0.07792799468660283	0.009835799057063891	0.0	0.006944444444444444	0.0055051813471502595	0.060863150129103656	0.008188502673796791	0.002222633821077977	0.002512562814070352	0.005921202459576407	0.009192881841949902	0.0	0.005154639175257732	0.09090909090909091	0.0038910505836575876	0.007752974201309985	0.01576260370134014	0.00441222817522849	0.006813020439061317	0.0	0.02326468344774981	0.0009633911368015414	0.002795275590551181	0.00024629328604502243	0.0	0.004092801165828211	0.013319126265316995	0.011834319526627219	0.012363519588953115	0.005599258012435162	0.0028089887640449437	0.00097929490766648	0.04056855196920344	0.0030547070258261596	0.02592087312414734	0.004244306418219462	0.00012554402410445262	0.0009137039272952732	0.009082853345148427	0.0058022998206561874	0.0374251497005988	0.0496040987424313	0.004043640802624551	0.07263157894736841	0.0	0.016766630316248636	0.004429390307451798	0.0011382450331125827	0.0	0.005013270421704512	0.0033682634730538923	0.011385469294812496	0.011653313911143482	0.012353241449719244	0.0005498735290883097	0.016577447763771368	0.000170813642316233	0.02608794714057872	0.0
Cytophagales	0.0045402416225472485	0.0007125552230297848	0.0	0.0	0.018823986027556763	0.0	0.004153070305547315	0.0391905737704918	0.0003201024327784891	0.0031321779077051574	0.017088505561824924	0.0	0.016585238557780133	0.02325267911302824	0.021060295545248627	0.0021777003484320556	0.0	0.003992599084623624	0.005718762240501371	0.0	0.0013736263736263737	0.0	0.0	0.0009300595238095238	0.00392156862745098	0.004784775061608476	0.06763896123223455	0.013486711622372074	0.0	0.0	0.0	0.0	0.0206341217916457	0.0	0.0	0.0	0.016421645292461682	0.006641746395068641	0.07657291497317509	0.012667219131052445	0.0	0.0	0.016045739579490962	0.004344919786096257	0.025838118170031486	0.11180904522613065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013551843681058936	0.04769114307342922	0.036849710982658955	0.0	0.0	0.011968503937007874	0.016501650165016504	0.0	0.02364987946390506	0.004794885455514118	0.009940828402366864	0.002890173410404624	0.016076397238157396	0.025371511417180137	0.0	0.0	0.0	0.0	0.015424430641821947	0.008453297623033144	0.04773015277347207	0.0	0.0015824454056335055	0.0	0.019795062878435025	0.021210040436408027	0.0	0.01025587900134673	0.0009541984732824427	0.020974465867639396	0.0004139072847682119	0.010527040044034677	0.0	0.0	0.002348253042055077	0.0	0.02113323124042879	0.01825580116573188	0.0	0.011786141319820077	0.0	0.0
Gaiellales	0.06819788540995711	0.013111016103748041	0.04819277108433735	0.008680248007085917	0.0	0.0	0.0001483239394838327	0.0	0.0009603072983354673	0.017853414073919403	0.0014509108495889085	0.0	0.05804833495223049	0.012536227000067396	0.030875849422931728	0.0	0.0003766478342749529	0.0023371311714869996	0.0019584802193497843	0.000703037120359955	0.010989010989010988	0.002965506477290464	0.002322144817394976	0.00818452380952381	0.047058823529411764	0.0006115877898296548	0.024853039660689035	0.0	0.0	0.001850709438618137	0.009510223490252021	0.02521785054132559	0.005703740983056534	0.020074031890660593	0.005619380619380619	0.0	0.08755367247703824	0.0007190651055818117	0.013900178832710127	0.004380253344382621	0.0068930041152263375	0.0	0.012910365178900776	0.002339572192513369	0.005463974810150028	0.002826633165829146	0.006262810293782737	0.001433752213882095	0.0	0.0	0.0	0.0	0.015372276433631867	0.0012125079770261647	0.006933501418216199	0.0	0.016618497109826588	0.002288329519450801	0.0	0.006811023622047245	0.04512093000344813	0.0	0.012603967226584606	0.0	0.0	0.0	0.0008244306275978152	0.0	0.002098489087856743	0.0	0.006664815329075257	0.013642564802182811	0.03918219461697723	0.0	0.007984031936127742	0.002658396101019052	0.0	0.0	0.0	0.0006103608758678569	0.0	0.019579405366207395	0.0	0.0024752475247524753	0.010347682119205297	0.0416265308930783	0.0005897965202005308	0.036676646706586824	0.0	0.0	0.028279734558448188	0.012537116463213462	0.007857019513037472	0.0074588623811421735	0.01139211665527455	0.0
Flavobacteriales	0.0056556643049031465	0.004845375516602537	0.0	0.0030115146147032773	0.0	0.0	0.005784633639869475	0.03253073770491803	0.00352112676056338	0.002088118605136772	0.007899403514428503	0.0	0.000797367238354814	0.0011457841881782032	0.018876065149390574	0.0	0.017827997489014438	0.0	0.0046220133176654915	0.0	0.00019623233908948196	0.04932105509598876	0.0	0.00353422619047619	0.0011534025374855825	0.010019247027503462	0.01949549817694769	0.013883379611265371	0.0	0.011104256631708822	0.0	0.03736466860311592	0.0073813118604261025	0.023206150341685647	0.0	0.0	0.0013364802229362755	0.0019595896388756237	0.0	0.0	0.005401234567901234	0.0	0.011619328661010698	0.011530748663101604	0.0036117799592517135	0.0	0.0	0.0043012566416462845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012869038607115822	0.0	0.0	0.0	0.011377952755905512	0.0022658982316142062	0.005780346820809248	0.005743874363406635	0.0	0.0016568047337278107	0.0	0.07495448455910138	0.013320043494019572	0.0008393956351426973	0.0	0.0	0.0	0.005693581780538302	0.006444593237361901	0.0025670729385914824	0.0	0.0	0.0	0.008849557522123894	0.009002822919050888	0.0	0.006215684243240443	0.0	0.0	0.0011382450331125827	0.0033714049814228706	0.0002948982601002654	0.0	0.0	0.0	0.045022970903522204	0.015066534697019685	0.031082714557071317	0.008142116950407105	0.005012531328320802	0.3187022900763359
Chthoniobacterales	0.05709078912227233	0.011258372523870599	0.03614457831325302	0.0	0.01339025810207646	0.005740620957309185	0.0	0.008965163934426229	0.008962868117797696	0.014512424305700563	0.01209092374657424	0.00024752475247524753	0.02718297403482321	0.021298106086136012	0.01523568115629382	0.0	0.0	0.0	0.0	0.0	0.008830455259026688	0.0003121585765568909	0.0	0.007254464285714286	0.036216839677047294	5.396362851438131e-05	0.006771337153061983	0.0	0.0002977963073257892	0.010487353485502776	0.0	0.04581462899392659	0.03019627579265224	0.0008542141230068337	0.0	0.03517686144225132	0.017260499900474877	1.0978093214989488e-05	0.007803609169240774	0.0	0.0	0.03745682210708117	0.0	0.006183155080213904	0.002130024078533062	0.0034547738693467334	0.003302209063994534	0.008265159821202664	0.0	0.0	0.0	0.027237354085603113	0.0	0.007211231652839821	0.0	0.012112036336109008	0.0	0.004195270785659802	0.0	0.006968503937007874	0.021033446628244915	0.0	0.0170610897083104	0.012786361214704315	0.0	0.0	0.012641269623166501	0.021837622326930047	0.0	0.0	0.015273535129130798	0.008185538881309686	0.014182194616977225	8.369601606963509e-05	0.02019394453599613	0.0	0.0	0.0014970059880239522	0.009082440614811364	0.008239871824216068	0.04473684210526316	0.028177768569356675	0.024127589967284625	0.00013027618551328816	0.009519867549668872	0.026696023118205583	0.0002948982601002654	0.0	0.0032733224222585926	0.0	0.0	0.0	0.0	0.0	0.013898382319434952	0.0
Micrococcales	0.010400138249571901	0.003135242981331053	0.012048192771084338	0.00566873339238264	0.012614011255579274	0.0	0.0	0.002305327868852459	0.0009603072983354673	0.010858216746711214	0.0	0.0004950495049504951	0.012873856502892269	0.0024937655860349127	0.003424657534246575	0.003484320557491289	0.0	0.024442496835134872	0.046690168429298864	0.0033745781777277844	0.0	0.007803964413922272	0.0	0.002976190476190476	0.01568627450980392	0.0026622056733761447	0.006845747451447281	0.00872669575565252	0.0	0.0	0.029481692819781264	0.0	0.004697198456634793	0.016799544419134397	0.0	0.005374242720343952	0.011161031648989107	0.006641746395068641	0.0020728336855795806	0.0	0.00030864197530864197	0.0209412780656304	0.010697159719660641	0.012533422459893048	0.017410631598444155	0.023869346733668344	0.019016169437485766	0.011638694442101713	0.0	0.0	0.012987012987012988	0.007782101167315175	0.0	0.03005743458838545	0.04443744090765837	0.009084027252081756	0.0	0.012967200610221205	0.0	0.006023622047244094	0.017733116595241613	0.0	0.002542497693923586	0.07298881193393714	0.0	0.007064868336544637	0.0009618357321974512	0.03416092787241754	0.027420257414661444	0.02028427598460172	0.0	0.0	0.010610766045548654	0.00631904921325745	0.0011475686229720397	0.008861320336730172	0.0014769490452579386	0.0029940119760479044	0.0	0.013122758831158921	0.0	0.03698332124728065	0.0012268266085059978	0.024491922876498175	0.004035596026490066	0.0028897756983624606	0.0038336773813034504	0.0	0.0025617305913328116	0.013474144209759651	0.0	0.005388760585065435	0.0	0.005921539600296077	0.019138755980861243	0.0
Gemmatales	0.014610466120999796	0.017671369531138664	0.012048192771084338	0.028343666961913195	0.022511158548418397	0.0	0.027588252743992882	0.0	0.008642765685019206	0.023595740238045525	0.00016121231662098983	0.0	0.01198950374762602	0.010379456763496664	0.014642433394455829	0.0	0.0	0.0	0.0	0.02798087739032621	0.010989010989010988	0.0	0.002322144817394976	0.02250744047619048	0.020299884659746255	3.597575234292087e-05	0.008333953419153212	0.0	0.031268612269207866	0.006045650832819247	0.0	0.015315553208344337	0.009226639825532628	0.0	0.010614385614385614	0.016415868673050615	0.012298461625956152	0.0	0.0023573402698748172	0.03279270747010773	0.002674897119341564	0.0	0.0	0.022727272727272728	0.01426190035191702	0.001256281407035176	0.0012525620587565474	0.0	0.0	0.0	0.0	0.0	0.0	0.0009572431397574984	0.03246139300346675	0.02195306585919758	0.03757225433526012	0.02745995423340961	0.016859344894026972	0.013149606299212599	0.008226195753903749	0.0	0.0126039672265846	0.0	0.0	0.03098908156711625	0.0069733090584315205	0.007792678506705328	0.0	0.004441812259401836	0.0019439044709802832	0.0	0.017805383022774325	0.003724472715098762	0.01577227017354936	0.0	0.0096001687941766	0.0	0.0011644154634373545	0.020447089341573205	0.02	0.0007251631617113851	0.0	0.00013027618551328816	0.004966887417218543	0.012453557176276317	0.0	0.01347305389221557	0.00861026115420195	0.009104151493080845	0.017457886676875957	0.00021994941163532388	0.0	0.006604794169561009	0.004442925495557075	0.0
Gemmatimonadales	0.006158390020894537	0.003847798204360838	0.0	0.0	0.0	0.0024256144890038808	0.0	0.022412909836065573	0.008322663252240717	0.0022969304656504487	0.007738191197807513	0.0	0.040767212259158865	0.015737682819977086	0.023729910473519585	0.012412891986062718	0.0	0.022300126594605122	0.00227183705444575	0.004077615298087739	0.0	0.00015607928827844546	0.00021110407430863416	0.000744047619047619	0.016608996539792392	0.0	0.014956469975444597	0.0003966679888932963	0.0	0.00579888957433683	0.0	0.004489041457618167	0.004361684281160879	0.006691343963553531	0.0	0.006253664256400234	0.03480535729519155	0.0	0.0076816777759713874	0.018823250858292884	0.0	0.0	0.00018443378827001107	0.026905080213903743	0.022411557695869604	0.0	0.0	0.0004216918276123809	0.0	0.0	0.0	0.07392996108949416	0.010560085550060152	0.0012125079770261647	0.004727387330601953	0.0	0.016618497109826588	0.0	0.0	0.0	0.014137234618984284	0.0	0.013735688761074978	0.04848161960575386	0.004023668639053254	0.011400128452151569	0.018103122531002026	0.01730699528814788	0.0	0.009327805744743855	0.00583171341294085	0.0	0.013871635610766046	0.0020505523937060597	0.01293326154231045	0.006424457244129375	0.02373668108450258	0.0	0.023986958546809503	0.013046463721675441	0.013157894736842105	0.0	0.033124318429661945	0.012376237623762373	0.010761589403973508	0.030342644832805826	0.0005897965202005308	0.01534431137724551	0.0	0.0	0.0002041858090862685	0.0	0.0	0.013152650458349941	0.011050353155616314	0.0
Lactobacillales	0.0003613341083688121	0.009975773122416988	0.024096385542168676	0.009565987599645704	0.003687172520861634	0.0	0.04420053396618214	0.010245901639344262	0.0003201024327784891	0.00020881186051367718	0.0	0.0	0.0004349275845571712	0.0	0.002049401359076691	0.04529616724738676	0.020087884494664157	0.0	0.03760282021151587	0.0	0.009811616954474097	0.0	0.0	0.007998511904761904	0.0006920415224913495	0.0	0.0008185132822382618	0.0	0.01042287075640262	0.0	0.12363290537327627	0.0	0.0036906559302130517	0.07673690205011391	0.0226023976023976	0.0	1.4217874712088038e-05	0.0	0.0	0.0	0.008744855967078191	0.022992227979274613	0.004241977130210254	0.0008355614973262032	0.0	0.0	0.014916875427009792	0.0	0.0	0.0	0.06493506493506494	0.0	0.0018714075658334448	0.0029993618379068284	0.0	0.0	0.0	0.023264683447749807	0.010597302504816955	0.015196850393700787	0.0	0.0	0.0	0.0	0.00011834319526627219	0.03837508028259473	0.006595445020782522	0.0	0.0018186905428091774	0.0	0.0	0.0	0.0038819875776397515	0.006319049213257449	0.0	0.0011076650420912715	0.012870555965819177	0.0074850299401197605	0.0	0.022354467078660258	0.0005263157894736842	0.0	0.0	0.0	0.0	0.01073345259391771	0.012090828664110882	0.0	0.006902440759980076	0.0	0.0	0.005388760585065435	0.0	0.0	0.001367053998632946	0.0
Pirellulales	0.011986866290669723	0.02465441071683055	0.0	0.0	0.04191732971084805	0.003234152652005175	0.011420943340255117	0.0	0.0003201024327784891	0.008770098141574442	0.0004836369498629695	0.007673267326732673	0.004334778259419807	0.008222686526925928	0.007847049940675225	0.0	0.009290646578782171	0.0	0.019193106149627888	0.0	0.003728414442700157	0.027626034025284848	0.0	0.01488095238095238	0.013379469434832756	0.0003417696472577483	0.013319443410968076	0.10551368504561681	0.0	0.0	0.0	0.0	0.007716826035900017	0.0002847380410022779	0.0026223776223776225	0.008403361344537815	0.007563909346830835	0.0007135760589743168	0.006706226629816289	0.0	0.0	0.02158894645941278	0.0	0.01537433155080214	0.010742730135210224	0.01507537688442211	0.00967888863584605	0.0	0.0	0.0	0.0	0.0	0.0	0.0021059349074664963	0.0	0.003028009084027252	0.03468208092485549	0.016781083142639208	0.01300578034682081	0.0	0.010984680557608	0.0	0.007805777981039786	0.0	0.02284023668639053	0.0	0.014427535982961766	0.0	0.00629546726357023	0.010956470239857862	0.0	0.0	0.002277432712215321	0.0010462002008704385	0.0076250768218331716	0.008639787328311919	0.0032703871716425782	0.0	0.0016301816488122963	0.009384298466468299	0.0	0.005076142131979695	0.017993456924754635	0.0	0.0	0.007568460162377872	0.020937776467118842	0.0	0.0050523019995730445	0.0506190823015295	0.0	0.019025624106455516	0.0	0.0	0.0	0.0
Nannocystales	0.0	0.0	0.0	0.0	0.0	0.02150711513583441	0.12177395431622663	0.030225409836065573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005021971123666039	0.0112961339955205	0.0	0.0	0.0	0.0	0.0	0.0	0.000461361014994233	0.0	0.0	0.0	0.0	0.0	0.06276747503566334	0.0	0.0	0.005837129840546697	0.0	0.0	0.0001137429976967043	0.004028960209901142	0.0	0.0	0.0	0.03983160621761658	0.12098856510512726	0.0	0.0	0.0	0.0	8.433836552247617e-05	0.0	0.0	0.0	0.0	0.09597647373345809	0.004403318442884493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004108304200547257	0.0	0.0	0.018625561978163133	0.007866442238329155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.789684935306498e-05	0.0	0.0032703871716425782	0.017964071856287425	0.0	0.0	0.0	0.0	0.020038167938931296	0.0	0.0	0.0031649924315398374	0.006782659982306104	0.0	0.014729950900163666	0.0	0.011332312404287902	0.0005498735290883097	0.0	0.0	0.0	0.0
Gammaproteobacteria_Incertae_Sedis	0.00028278321524515736	0.00014251104460595695	0.0	0.0	0.0	0.00380012936610608	0.0020765351527736575	0.0	0.0	0.00020881186051367718	0.0035466709656617767	0.0	0.004001333777925975	0.002190469771517153	0.0006471793765505339	0.0	0.0020087884494664155	0.0	0.0	0.0	0.0	0.00015607928827844546	0.0	0.0	0.0	0.0	0.003943745814420716	0.0003966679888932963	0.0	0.0392350400987045	0.0	0.0	0.004361684281160879	0.0	0.0	0.0	0.01079136690647482	0.003941135464181227	0.0	0.0	0.0022633744855967077	0.006692573402417962	0.0	0.0053475935828877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0173337535455405	0.0	0.0	0.0	0.009633911368015413	0.0	0.006403625437170582	0.0	0.011518754796251366	0.0	0.0022485207100591716	0.0	0.1926076053725396	0.0	0.0	0.0	0.0	0.0	0.013405797101449275	0.0002929360562437228	0.013199758521104926	0.0	0.030804937229665576	0.0	0.0	0.0	0.0	0.0	0.0005452562704471102	0.0	0.0	0.00784367689555525	0.0023591860808021233	0.0	0.0033444816053511705	0.0	0.16447166921898929	0.0	0.026592989121049904	0.0	0.0	0.0
Solirubrobacterales	0.009693180211459007	0.020379079378651847	0.0	0.0	0.0	0.0	0.0	0.0	0.02848911651728553	0.026414700354980163	0.0012896985329679186	0.0	0.019963176131174164	0.012772123744692325	0.0132132456045734	0.00021777003484320557	0.008537350910232265	0.013146362839614373	0.0013317665491578536	0.0	0.028846153846153848	0.03355704697986577	0.0	0.0018601190476190475	0.004382929642445214	0.001169211951144928	0.015328521467371084	0.0	0.0	0.003701418877236274	0.0	0.0	0.0018453279651065259	0.0009965831435079728	0.017857142857142856	0.0	0.01845480137629027	0.00138872879169617	0.009551292472768655	0.0	0.008796296296296297	0.020941278065630398	0.022132054592401328	0.0008355614973262032	0.0055565845526949435	0.0	0.0	0.02580753984987771	0.0	0.0	0.0	0.01556420233463035	0.001336719689881032	0.0	0.001575795776867318	0.00984102952308857	0.002890173410404624	0.010678871090770405	0.0024084778420038534	0.00023622047244094486	0.022314171715679034	0.0	0.004526886137961505	0.0	0.0	0.0	0.0007213767991480883	0.0	0.0	0.0	0.004443210219383504	0.001364256480218281	0.02619047619047619	0.00046032808838299296	0.006450314629596394	0.009082853345148427	0.002426416288638042	0.0	0.0	0.0	0.021052631578947368	0.0034186263337822437	0.01608505997818975	0.0	0.0028973509933774835	0.009907802394385578	0.0005897965202005308	0.0	0.012097061125738275	0.0	0.0	0.00021994941163532388	0.0	0.000170813642316233	0.008771929824561405	0.0
